timestamp,hour_bucket,source,count,track_id,class_id,center_x,center_y,line_start_x,line_end_x,line_y,x1,y1,x2,y2
2026-03-31T14:18:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,35,5531,2,236,130,129,263,128,201,102,272,158
2026-03-31T14:19:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,36,6319,2,250,130,129,263,128,209,97,291,164
2026-03-31T14:19:35,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,37,6559,5,233,130,129,263,128,192,100,275,160
2026-03-31T14:19:42,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,38,6657,2,236,129,129,263,128,200,100,273,158
2026-03-31T14:19:43,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,39,6766,3,177,130,129,263,128,168,118,186,143
2026-03-31T14:19:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,40,6765,2,257,133,129,263,128,220,107,294,159
2026-03-31T14:19:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,41,6846,2,250,129,129,263,128,205,91,295,167
2026-03-31T14:19:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,42,6863,5,250,129,129,263,128,205,91,296,167
2026-03-31T14:19:54,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,43,6845,2,239,130,129,263,128,205,104,274,157
2026-03-31T14:20:03,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,44,7030,2,249,130,129,263,128,214,104,284,156
2026-03-31T14:20:46,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,45,7530,2,246,130,129,263,128,207,99,286,161
2026-03-31T14:20:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,46,7626,2,239,129,129,263,128,200,99,278,159
2026-03-31T14:21:05,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,47,7838,7,247,129,129,263,128,203,100,292,158
2026-03-31T14:21:15,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,48,8082,2,244,132,129,263,128,206,100,283,164
2026-03-31T14:21:32,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,49,8251,5,254,129,129,263,128,201,81,308,178
2026-03-31T14:21:39,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,50,8397,3,185,129,129,263,128,176,117,195,142
2026-03-31T14:21:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,51,8493,2,248,130,129,263,128,208,99,289,162
2026-03-31T14:22:43,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,52,9103,3,182,130,129,263,128,173,118,192,143
2026-03-31T14:22:46,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,53,9197,7,255,132,129,263,128,204,91,306,173
2026-03-31T14:23:13,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,54,9540,2,252,131,129,263,128,211,102,293,160
2026-03-31T14:23:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,55,9653,2,245,132,129,263,128,208,103,283,161
2026-03-31T14:24:01,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,56,10406,2,245,129,129,263,128,209,104,282,154
2026-03-31T14:24:04,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,57,10444,3,169,131,129,263,128,161,120,178,142
2026-03-31T14:24:09,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,58,10478,2,241,130,129,263,128,203,99,279,162
2026-03-31T14:24:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,59,10573,2,233,130,129,263,128,198,101,268,160
2026-03-31T14:24:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,60,10858,7,262,129,129,263,128,204,80,320,179
2026-03-31T14:25:07,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,61,10993,2,238,130,129,263,128,205,105,272,155
2026-03-31T14:25:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,62,10994,2,244,132,129,263,128,208,101,281,163
2026-03-31T14:25:20,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,63,11054,2,248,130,129,263,128,207,97,290,164
2026-03-31T14:25:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,64,11283,2,250,131,129,263,128,210,100,291,163
2026-03-31T14:25:49,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,65,11373,5,258,131,129,263,128,214,94,302,169
2026-03-31T14:25:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,66,11437,2,261,130,129,263,128,222,103,300,158
2026-03-31T14:25:58,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,67,11486,2,237,130,129,263,128,202,104,273,156
2026-03-31T14:26:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,68,11801,3,185,132,129,263,128,175,120,196,145
2026-03-31T14:26:12,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,69,11860,3,181,131,129,263,128,172,119,191,143
2026-03-31T14:26:13,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,70,11904,3,184,130,129,263,128,175,119,194,141
2026-03-31T14:26:14,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,71,11947,3,170,130,129,263,128,161,118,179,143
2026-03-31T14:26:32,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,72,12346,3,181,129,129,263,128,171,116,191,142
2026-03-31T14:26:33,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,73,12368,3,169,131,129,263,128,162,119,177,144
2026-03-31T14:26:35,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,74,12421,3,177,132,129,263,128,168,120,186,144
2026-03-31T14:27:01,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,75,12733,2,244,130,129,263,128,204,99,284,162
2026-03-31T14:27:27,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,76,12862,7,244,130,129,263,128,197,98,291,162
2026-03-31T14:27:29,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,77,12928,2,245,132,129,263,128,209,103,282,161
2026-03-31T14:27:38,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,78,12974,3,175,129,129,263,128,166,117,185,142
2026-03-31T14:28:00,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,79,13216,2,239,129,129,263,128,203,102,275,156
2026-03-31T14:28:06,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,80,13279,3,175,130,129,263,128,166,118,185,143
2026-03-31T14:28:07,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,81,13306,3,185,131,129,263,128,178,119,192,143
2026-03-31T14:28:13,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,82,13388,2,242,130,129,263,128,206,104,279,156
2026-03-31T14:28:21,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,83,13513,2,246,131,129,263,128,209,104,283,159
2026-03-31T14:28:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,84,13547,2,254,131,129,263,128,213,99,295,163
2026-03-31T14:28:34,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,85,13771,2,244,129,129,263,128,205,98,283,161
2026-03-31T14:28:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,86,13865,2,244,129,129,263,128,206,98,282,161
2026-03-31T14:28:51,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,87,13949,2,233,129,129,263,128,196,102,271,156
2026-03-31T14:28:55,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,88,14048,2,244,131,129,263,128,203,99,286,164
2026-03-31T14:28:58,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,89,14064,2,237,129,129,263,128,202,103,272,156
2026-03-31T14:29:01,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,90,14149,7,257,130,129,263,128,202,89,312,172
2026-03-31T14:29:08,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,91,14164,5,260,129,129,263,128,201,79,320,180
2026-03-31T14:29:15,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,92,14226,2,247,131,129,263,128,208,100,287,162
2026-03-31T14:29:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,93,14281,3,168,129,129,263,128,161,118,175,140
2026-03-31T14:29:22,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,94,14421,2,246,130,129,263,128,205,97,287,164
2026-03-31T14:29:34,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,95,14630,7,243,131,129,263,128,196,100,291,162
2026-03-31T14:29:36,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,96,14515,2,244,130,129,263,128,206,99,282,161
2026-03-31T14:29:51,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,97,14963,2,243,131,129,263,128,203,98,284,164
2026-03-31T14:29:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,98,15059,7,258,131,129,263,128,200,90,316,172
2026-03-31T14:29:58,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,99,15093,3,207,133,129,263,128,194,119,220,147
2026-03-31T14:30:11,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,100,15227,7,257,129,129,263,128,204,84,310,175
2026-03-31T14:30:41,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,101,15385,2,239,129,129,263,128,203,100,276,158
2026-03-31T14:30:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,102,15473,2,240,129,129,263,128,204,103,277,156
2026-03-31T14:30:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,103,15535,3,169,130,129,263,128,161,118,177,142
2026-03-31T14:30:54,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,104,15563,2,250,130,129,263,128,211,100,290,160
2026-03-31T14:31:11,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,105,15841,3,170,130,129,263,128,161,117,180,143
2026-03-31T14:31:21,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,106,16067,2,236,129,129,263,128,200,102,272,156
2026-03-31T14:31:29,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,107,16189,2,244,130,129,263,128,211,104,278,157
2026-03-31T14:31:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,108,16356,2,243,129,129,263,128,206,101,281,157
2026-03-31T14:32:13,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,109,16697,2,242,133,129,263,128,205,105,280,161
2026-03-31T14:32:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,110,16999,3,178,129,129,263,128,169,118,187,141
2026-03-31T14:32:29,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,111,16995,5,252,131,129,263,128,214,97,291,165
2026-03-31T14:32:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,112,17158,2,247,130,129,263,128,210,103,285,158
2026-03-31T14:32:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,113,17209,3,178,130,129,263,128,168,119,188,142
2026-03-31T14:33:08,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,114,17484,2,236,131,129,263,128,198,99,275,164
2026-03-31T14:33:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,115,17543,3,179,129,129,263,128,169,117,189,142
2026-03-31T14:33:22,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,116,17683,3,164,129,129,263,128,156,117,173,141
2026-03-31T14:34:04,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,117,17949,2,235,131,129,263,128,202,106,269,156
2026-03-31T14:34:07,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,118,17990,2,229,130,129,263,128,194,103,265,157
2026-03-31T14:34:26,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,119,18157,2,255,132,129,263,128,206,92,305,173
2026-03-31T14:34:29,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,120,18158,7,256,133,129,263,128,204,94,308,172
2026-03-31T14:34:38,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,121,18320,2,242,129,129,263,128,203,98,282,161
2026-03-31T14:34:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,122,18332,2,240,129,129,263,128,203,101,277,158
2026-03-31T14:34:48,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,123,18481,7,248,132,129,263,128,204,102,292,162
2026-03-31T14:35:00,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,124,18652,7,250,132,129,263,128,211,96,290,168
2026-03-31T14:36:23,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,125,19653,7,255,129,129,263,128,190,78,320,180
2026-03-31T14:36:26,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,126,19684,5,250,132,129,263,128,200,94,300,170
2026-03-31T14:36:38,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,127,19757,2,244,130,129,263,128,205,100,284,160
2026-03-31T14:36:49,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,128,19818,2,238,130,129,263,128,200,100,277,161
2026-03-31T14:37:02,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,129,19941,7,246,129,129,263,128,173,79,320,179
2026-03-31T14:37:27,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,130,20231,2,241,129,129,263,128,204,100,279,158
2026-03-31T14:37:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,131,20369,2,252,130,129,263,128,213,101,291,160
2026-03-31T14:37:49,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,132,20475,2,242,132,129,263,128,206,102,278,162
2026-03-31T14:38:05,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,133,20705,7,260,130,129,263,128,211,93,309,168
2026-03-31T14:38:20,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,134,21048,3,178,129,129,263,128,169,117,188,142
2026-03-31T14:38:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,135,21119,7,254,131,129,263,128,188,86,320,177
2026-03-31T14:38:29,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,136,21179,2,251,131,129,263,128,212,100,290,162
2026-03-31T14:38:31,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,137,21181,2,240,129,129,263,128,202,103,278,155
2026-03-31T14:38:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,138,21474,2,236,129,129,263,128,204,104,269,154
2026-03-31T14:39:02,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,139,21679,2,244,130,129,263,128,206,99,283,161
2026-03-31T14:39:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,140,21780,2,237,131,129,263,128,199,104,276,159
2026-03-31T14:39:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,141,21845,2,241,130,129,263,128,205,104,277,156
2026-03-31T14:39:33,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,142,21968,2,241,130,129,263,128,199,98,283,163
2026-03-31T14:39:43,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,143,22075,7,261,140,129,263,128,204,100,319,180
2026-03-31T14:39:44,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,144,22083,2,241,130,129,263,128,209,105,274,156
2026-03-31T14:39:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,145,22141,2,244,131,129,263,128,206,100,283,163
2026-03-31T14:39:55,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,146,22135,3,175,131,129,263,128,165,119,186,143
2026-03-31T14:40:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,147,22391,2,246,132,129,263,128,206,102,286,163
2026-03-31T14:40:41,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,148,22571,2,249,129,129,263,128,212,102,287,157
2026-03-31T14:40:47,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,149,22659,3,174,130,129,263,128,164,118,184,143
2026-03-31T14:40:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,150,22680,2,246,129,129,263,128,209,98,283,160
2026-03-31T14:41:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,151,23248,2,239,130,129,263,128,201,102,277,158
2026-03-31T14:41:50,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,152,23533,2,249,129,129,263,128,209,97,289,162
2026-03-31T14:41:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,153,23591,2,245,129,129,263,128,207,99,284,159
2026-03-31T14:41:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,154,23593,2,246,131,129,263,128,209,105,283,157
2026-03-31T14:42:01,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,155,23693,2,246,129,129,263,128,209,100,284,159
2026-03-31T14:42:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,156,23862,3,187,131,129,263,128,178,120,196,142
2026-03-31T14:42:13,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,157,23922,3,179,130,129,263,128,174,120,185,140
2026-03-31T14:42:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,158,23999,3,181,129,129,263,128,172,118,190,141
2026-03-31T14:42:17,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,159,23993,2,230,131,129,263,128,194,104,267,158
2026-03-31T14:42:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,160,24014,2,243,131,129,263,128,209,105,277,158
2026-03-31T14:42:21,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,161,24015,2,246,129,129,263,128,208,98,285,160
2026-03-31T14:42:45,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,162,24407,3,168,129,129,263,128,159,117,177,141
2026-03-31T14:42:52,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,163,24527,3,177,131,129,263,128,168,119,187,143
2026-03-31T14:42:55,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,164,24565,5,248,130,129,263,128,185,89,312,172
2026-03-31T14:42:56,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,165,24563,2,236,130,129,263,128,200,105,272,155
2026-03-31T14:43:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,166,24794,3,178,129,129,263,128,169,116,187,143
2026-03-31T14:43:14,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,167,24836,7,255,130,129,263,128,215,94,295,167
2026-03-31T14:43:17,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,168,24894,3,184,130,129,263,128,174,118,195,142
2026-03-31T14:43:30,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,169,25041,5,252,129,129,263,128,214,95,291,163
2026-03-31T14:43:36,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,170,25164,3,177,130,129,263,128,167,117,187,143
2026-03-31T14:44:10,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,171,25449,3,168,129,129,263,128,160,117,176,142
2026-03-31T14:44:14,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,172,25413,2,246,130,129,263,128,209,101,283,159
2026-03-31T14:44:16,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,173,25531,2,240,130,129,263,128,204,100,277,160
2026-03-31T14:44:19,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,174,25530,2,240,131,129,263,128,202,100,279,162
2026-03-31T14:44:24,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,175,25641,2,241,129,129,263,128,204,98,278,160
2026-03-31T14:44:26,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,176,25640,2,235,130,129,263,128,200,102,270,159
2026-03-31T14:44:28,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,177,25762,3,171,130,129,263,128,161,118,181,142
2026-03-31T14:45:04,2026-03-31 14:00:00,https://cctv-ss02.thb.gov.tw/T2-0K+060,178,26332,2,246,132,129,263,128,209,103,283,161
